sample_id,BART_pre_rouge1,PEGASUS_pre_rouge1,BART_pre_rouge2,PEGASUS_pre_rouge2,BART_pre_rougel,PEGASUS_pre_rougel,BART_pre_bleu,PEGASUS_pre_bleu,BART_pre_meteor,PEGASUS_pre_meteor
7514,0.2385321100917431,0.2247191011235955,0.07476635514018692,0.06896551724137931,0.16513761467889906,0.1797752808988764,0.027086936612314188,0.009567407641606988,0.2085424333667893,0.14144486692015207
7515,0.5918367346938775,0.5319148936170213,0.4375,0.3695652173913044,0.4489795918367347,0.46808510638297873,0.270697619782852,0.3081731023835149,0.49913274155698406,0.495737987457951
7516,0.8545454545454546,0.6904761904761905,0.7222222222222222,0.5853658536585367,0.4,0.5238095238095238,0.4975190913919661,0.35274956129897655,0.7298802182163189,0.5190532544378699
7517,0.6590909090909091,0.6338797814207651,0.5057471264367815,0.4640883977900552,0.625,0.5901639344262296,0.3626643784636713,0.32313999757456013,0.6317689530685922,0.5987749122876439
7518,0.509090909090909,0.3333333333333333,0.40740740740740733,0.12765957446808512,0.49090909090909085,0.27083333333333326,0.2826899259324083,0.1445224833586757,0.5330779510022272,0.25099989042296733
7519,0.35897435897435903,0.4821428571428571,0.15652173913043477,0.2545454545454546,0.23931623931623935,0.41071428571428564,0.05397266389085379,0.15871662842294862,0.34027279725755194,0.4442050545466982
7520,0.31578947368421056,0.32142857142857145,0.05405405405405405,0.037037037037037035,0.23684210526315788,0.25,0.016518403195710997,0.006673104557603013,0.1831404958677686,0.09887005649717515
7521,0.23529411764705882,0.3170731707317073,0.06,0.075,0.19607843137254902,0.26829268292682923,0.020332040733378413,0.01510403655117181,0.1586768219832736,0.18112479151440186
7522,0.49484536082474234,0.49462365591397844,0.3157894736842105,0.3516483516483517,0.35051546391752575,0.3225806451612903,0.17314725523954924,0.19476681308252697,0.44421487603305776,0.42487179487179483
7523,0.5,0.6326530612244898,0.28301886792452835,0.39583333333333326,0.3703703703703704,0.4081632653061225,0.17569715736846692,0.25980894535195526,0.32298829726831113,0.47607421875
7524,0.48648648648648657,0.4285714285714285,0.2602739726027397,0.14516129032258066,0.35135135135135137,0.30158730158730157,0.14733131545713316,0.0627543365937056,0.45194123920641444,0.29281292001487036
7525,0.39316239316239315,0.3333333333333333,0.1391304347826087,0.05999999999999999,0.3076923076923077,0.19607843137254902,0.06985698497048488,0.012644818102024216,0.3299139722584699,0.19200414540816324
7526,0.3443708609271523,0.47058823529411764,0.10738255033557047,0.25373134328358204,0.22516556291390727,0.3823529411764706,0.02205794749860654,0.11521195699112936,0.20142699064041683,0.31537583977690453
7527,0.432,0.34146341463414637,0.1626016260162602,0.1322314049586777,0.20799999999999996,0.24390243902439024,0.06508783109236868,0.08187571333081661,0.24981494056686304,0.2603109904063843
7528,0.22500000000000003,0.21705426356589147,0.025316455696202528,0.031496062992125984,0.125,0.12403100775193797,0.0031783691666762474,0.00448518185057412,0.13076923076923075,0.0975609756097561
7529,0.5504587155963302,0.5161290322580645,0.20560747663551404,0.28571428571428575,0.36697247706422026,0.4086021505376344,0.0739349826448364,0.028519590435790707,0.3570057581573896,0.2227724481832183
7530,0.46632124352331605,0.36666666666666664,0.13612565445026178,0.12359550561797754,0.21761658031088082,0.23333333333333334,0.020726779803879276,0.006696328843904118,0.2935682397959184,0.12539184952978052
7531,0.37499999999999994,0.4897959183673469,0.28205128205128205,0.3541666666666667,0.37499999999999994,0.46938775510204084,0.1584450133726893,0.1713985941188659,0.4146284151838164,0.5601372969279037
7532,0.15384615384615383,0.11627906976744187,0.02247191011235955,0.02380952380952381,0.08791208791208792,0.06976744186046513,0.01000100025007503,0.010874186245524662,0.1060668877833057,0.09393939393939395
7533,0.3529411764705882,0.2586206896551724,0.05128205128205129,0.0,0.18487394957983194,0.13793103448275862,0.009705792263519667,0.0048323969324751605,0.27449928469241774,0.15317286652078776
7534,0.35514018691588783,0.4521739130434782,0.2285714285714286,0.3008849557522123,0.22429906542056074,0.4173913043478261,0.12946674883593426,0.18755213697140713,0.2704587069815484,0.35523668002862824
7535,0.519774011299435,0.5028571428571429,0.21714285714285717,0.20809248554913293,0.22598870056497172,0.2285714285714286,0.1265494721687832,0.11800248173016918,0.38101555860310593,0.33279197952698336
7536,0.4297520661157025,0.6326530612244898,0.2352941176470588,0.5416666666666665,0.3140495867768595,0.40816326530612246,0.17641696826325048,0.4106955410340402,0.4111350716685462,0.4750613938521466
7537,0.5614035087719299,0.5981308411214954,0.30357142857142855,0.32380952380952377,0.456140350877193,0.48598130841121495,0.18340016765245318,0.1498571289308951,0.3528535262206147,0.36479192339289374
7538,0.3018867924528302,0.32812500000000006,0.15384615384615383,0.1111111111111111,0.26415094339622647,0.28125000000000006,0.09367325773640847,0.02356804411626605,0.21766120897028013,0.2799161322905986
7539,0.5165562913907285,0.48648648648648646,0.2416107382550336,0.25688073394495414,0.25165562913907286,0.3063063063063063,0.10404248397723054,0.19097503490801473,0.43716280781306577,0.4238810408921933
7540,0.34782608695652173,0.2637362637362637,0.06666666666666667,0.02247191011235955,0.15217391304347827,0.13186813186813184,0.014143550190952823,0.0073872544850719125,0.16666666666666666,0.12165450121654502
7541,0.4597701149425288,0.35135135135135137,0.1647058823529412,0.16666666666666669,0.3448275862068966,0.3243243243243243,0.043563128713399416,0.03818154693917475,0.3563553424015655,0.26689875253843925
7542,0.38181818181818183,0.35555555555555557,0.18518518518518517,0.1590909090909091,0.29090909090909095,0.26666666666666666,0.0924531685701831,0.06266221810881523,0.3603516256221317,0.17955801104972377
7543,0.42580645161290326,0.4172661870503597,0.13071895424836602,0.16058394160583941,0.21935483870967742,0.2877697841726619,0.012865848865278544,0.050430260679166436,0.2869566806847217,0.21950521950521945
7544,0.26666666666666666,0.4175824175824176,0.01941747572815534,0.1348314606741573,0.13333333333333333,0.2417582417582418,0.01122604871362541,0.06603838055124005,0.14826266850558348,0.21713812556379838
7545,0.4806866952789699,0.2955665024630542,0.2424242424242424,0.059701492537313425,0.3690987124463519,0.1773399014778325,0.1717617162217646,0.030668833881504463,0.3045914293319137,0.11453396524486571
7546,0.45217391304347826,0.4615384615384615,0.19469026548672566,0.23529411764705882,0.34782608695652173,0.3846153846153846,0.12049269248397781,0.12594935410918834,0.2689645178925459,0.29259407996949527
7547,0.3529411764705882,0.3469387755102041,0.13999999999999999,0.20833333333333334,0.25490196078431376,0.3469387755102041,0.07860263587184375,0.06055317640728297,0.3726165059265258,0.2606477373558119
7548,0.5038167938931298,0.5619834710743801,0.18604651162790697,0.33613445378151263,0.24427480916030533,0.46280991735537197,0.11123423080868025,0.26596235858530143,0.2901826484018265,0.44304997714608035
7549,0.3088235294117648,0.2975206611570248,0.08955223880597014,0.08403361344537816,0.20588235294117646,0.1652892561983471,0.023555952768576038,0.029263701680316726,0.19621225683255758,0.17718044007726544
7550,0.3595505617977528,0.3157894736842105,0.022988505747126436,0.0,0.20224719101123598,0.1473684210526316,0.0111851888957889,0.006352348738099228,0.1989389920424403,0.160427807486631
7551,0.7638888888888887,0.3829787234042554,0.676056338028169,0.18705035971223022,0.736111111111111,0.2978723404255319,0.49299880087055364,0.09510554287146634,0.6459302580758426,0.24603824337758026
7552,0.4137931034482759,0.4864864864864865,0.1411764705882353,0.2777777777777778,0.3218390804597701,0.43243243243243246,0.04003759215740338,0.15829718345892832,0.20512820512820515,0.2719832735961768
7553,0.49462365591397844,0.52,0.2197802197802198,0.2653061224489796,0.3010752688172043,0.37999999999999995,0.07445752386546595,0.11466074929669681,0.403976296504085,0.4782136105860113
7554,0.4040404040404041,0.43478260869565216,0.10309278350515463,0.13333333333333333,0.22222222222222224,0.2826086956521739,0.026764147025796853,0.03595378411077803,0.27807971014492755,0.2959408506214409
7555,0.45833333333333337,0.5026178010471204,0.17894736842105263,0.1904761904761905,0.21875,0.23036649214659685,0.07286070803731232,0.0802338995874167,0.32638462893945036,0.3529894278865472
7556,0.6024096385542168,0.619718309859155,0.4197530864197531,0.4347826086956522,0.5060240963855421,0.4507042253521127,0.19989487512794302,0.28117066259517454,0.5471498944405347,0.5262252714561951
7557,0.39603960396039606,0.48936170212765956,0.12121212121212122,0.1956521739130435,0.1782178217821782,0.3404255319148936,0.015275844289895266,0.04083255167741674,0.2721631205673759,0.342326464208243
7558,0.48214285714285715,0.3492063492063492,0.2,0.04838709677419355,0.32142857142857145,0.19047619047619047,0.08721476006713134,0.020618177057170572,0.2880658436213992,0.18450256470267004
7559,0.5212121212121212,0.5303030303030304,0.17177914110429446,0.18461538461538463,0.3515151515151515,0.27272727272727276,0.05163593738890454,0.06051702333003434,0.3893844411919031,0.2952931024019255
7560,0.5675675675675675,0.6,0.31506849315068497,0.40579710144927533,0.3918918918918919,0.4142857142857143,0.19995035636670697,0.23981599722571917,0.4433492145718268,0.4364202513916683
7561,0.23357664233576642,0.3076923076923077,0.07407407407407407,0.1764705882352941,0.218978102189781,0.23076923076923075,0.047311790642769316,0.14413690287886696,0.2035770176615247,0.26449468676359433
7562,0.5240641711229946,0.5433526011560694,0.31351351351351353,0.3274853801169591,0.44919786096256686,0.4739884393063584,0.20538333914653603,0.2821213289077036,0.47927761627189586,0.495011490696955
7563,0.3841059602649006,0.3355704697986577,0.09395973154362415,0.1496598639455782,0.25165562913907286,0.2684563758389261,0.028160930082740034,0.12403840452736142,0.3033753699540866,0.27234914989931175
7564,0.5303030303030303,0.39316239316239315,0.30769230769230765,0.17391304347826086,0.36363636363636365,0.3076923076923077,0.17111396814696136,0.09644240683268084,0.46458333333333335,0.2414484797297297
7565,0.6181818181818182,0.5818181818181818,0.425925925925926,0.4074074074074074,0.5272727272727272,0.5090909090909091,0.3092935333076026,0.3101217771425791,0.5336812144212523,0.5019120458891012
7566,0.352112676056338,0.2923076923076923,0.15714285714285714,0.140625,0.2676056338028169,0.2153846153846154,0.08837665191894112,0.08728709124002404,0.22004416820344688,0.21565869667135487
7567,0.1322314049586777,0.24074074074074073,0.0,0.05660377358490566,0.08264462809917354,0.14814814814814814,0.004781820982618764,0.024208184084685853,0.07705479452054795,0.1951048951048951
7568,0.30088495575221236,0.288135593220339,0.03603603603603604,0.051724137931034475,0.19469026548672566,0.16949152542372883,0.009571763961486927,0.009452783850915207,0.17304189435336978,0.15539305301645337
7569,0.6941176470588235,0.49142857142857144,0.5952380952380952,0.39306358381502887,0.6705882352941177,0.44571428571428573,0.48744766886910307,0.31526315297734714,0.6463578864805658,0.43515132408575036
7570,0.3307086614173228,0.3928571428571428,0.048,0.16363636363636366,0.12598425196850394,0.17857142857142855,0.005601748457840767,0.10152163178661153,0.16286644951140064,0.255882929013123
7571,0.34782608695652173,0.376068376068376,0.044117647058823525,0.06956521739130435,0.17391304347826086,0.188034188034188,0.018733359725067695,0.012417115980472765,0.2315878291668806,0.15347334410339256
7572,0.40764331210191085,0.445859872611465,0.15483870967741936,0.16774193548387098,0.24203821656050956,0.2802547770700637,0.05286424008896458,0.06182590225329936,0.28350515463917525,0.40855617713369424
7573,0.3333333333333333,0.4786324786324786,0.060000000000000005,0.1565217391304348,0.19607843137254904,0.18803418803418806,0.006544158310063464,0.03220397096338393,0.11178861788617886,0.23717107784134203
7574,0.36923076923076925,0.3738317757009346,0.125,0.07619047619047621,0.23076923076923075,0.20560747663551404,0.048525724220646695,0.004735342152308618,0.1881656974040931,0.1466593446824089
7575,0.41379310344827586,0.4927536231884058,0.1958041958041958,0.2941176470588235,0.27586206896551724,0.34782608695652173,0.12844564328943991,0.16852251546948743,0.26107051308862983,0.35048504264987235
7576,0.464,0.3392857142857143,0.1951219512195122,0.12727272727272726,0.20800000000000002,0.2142857142857143,0.0758223293148425,0.025929614329666388,0.2939111372337215,0.21125164061567833
7577,0.19999999999999998,0.22950819672131145,0.02564102564102564,0.03389830508474576,0.125,0.16393442622950818,0.005846046710803097,0.00755392759708738,0.09915014164305949,0.06024096385542169
7578,0.6470588235294118,0.6122448979591837,0.5,0.4375,0.3529411764705882,0.5714285714285715,0.3674077973856442,0.26354915919548666,0.5931236016620246,0.5228533010323713
7579,0.2631578947368421,0.22222222222222224,0.03571428571428571,0.020618556701030927,0.15789473684210528,0.12121212121212123,0.009491877191745497,0.00735059207370661,0.1433530148505994,0.0830564784053156
7580,0.42990654205607476,0.43298969072164945,0.22857142857142856,0.18947368421052632,0.3551401869158878,0.32989690721649484,0.1889973050560633,0.15471648147325373,0.37228132657565105,0.335969868173258
7581,0.3711340206185567,0.43979057591623033,0.1875,0.17989417989417988,0.24742268041237114,0.27225130890052357,0.10499631655177723,0.12274426187614211,0.23454778874673518,0.27119519386027413
7582,0.33103448275862074,0.38571428571428573,0.06993006993006994,0.08695652173913043,0.19310344827586207,0.21428571428571427,0.022794330191698325,0.022354668074523545,0.1503267973856209,0.18464635761589407
7583,0.3546099290780142,0.49557522123893816,0.14388489208633096,0.25225225225225223,0.2127659574468085,0.35398230088495575,0.055108163437930215,0.12123898135089006,0.3579466902615717,0.3391700756885672
7584,0.22222222222222224,0.35714285714285715,0.07518796992481203,0.15942028985507245,0.17777777777777778,0.3,0.008190506036636135,0.045286521786837536,0.08907363420427553,0.20100459354940028
7585,0.26229508196721313,0.25806451612903225,0.05000000000000001,0.01639344262295082,0.13114754098360656,0.1129032258064516,0.019463248657868252,0.009117220953548185,0.14271071145692588,0.09523809523809525
7586,0.4903225806451613,0.4484848484848485,0.1437908496732026,0.147239263803681,0.24516129032258066,0.2424242424242424,0.021036667068466873,0.009490409056919478,0.22103903310691492,0.18731638889048585
7587,0.46875000000000006,0.559322033898305,0.30158730158730157,0.2413793103448276,0.40624999999999994,0.3728813559322034,0.23157668035444887,0.1781937707044906,0.32751510798494154,0.3274163410905385
7588,0.20895522388059704,0.37500000000000006,0.061538461538461535,0.12903225806451615,0.20895522388059704,0.25,0.006211915815063893,0.020690996611611383,0.07246376811594203,0.16853932584269662
7589,0.5985401459854015,0.5232558139534884,0.4888888888888889,0.3882352941176471,0.510948905109489,0.4418604651162791,0.4069489240271215,0.3284961915893472,0.5052019475096398,0.42483140442324124
7590,0.3851851851851852,0.36923076923076925,0.18045112781954883,0.18750000000000003,0.34074074074074073,0.30769230769230765,0.13397878009079486,0.12946030420772592,0.25202292263610315,0.2664199231235647
7591,0.358974358974359,0.2711864406779661,0.1217391304347826,0.05172413793103449,0.25641025641025644,0.20338983050847456,0.09367290351472571,0.04840459014495507,0.22075719547696654,0.15892235008445943
7592,0.43478260869565216,0.29545454545454547,0.2444444444444444,0.1627906976744186,0.21739130434782608,0.20454545454545453,0.06649225779894737,0.015032618275787689,0.369213524859354,0.18120761464488977
7593,0.4521739130434782,0.43697478991596644,0.24778761061946902,0.2393162393162393,0.3826086956521739,0.3865546218487395,0.06251587118034302,0.06345185920808795,0.40782136811709646,0.36029055690072637
7594,0.46031746031746035,0.434108527131783,0.20967741935483872,0.22047244094488186,0.30158730158730157,0.26356589147286824,0.10448903228181419,0.12881715461281268,0.39619819819819824,0.3033491660396288
7595,0.37398373983739835,0.39024390243902435,0.09917355371900827,0.11570247933884298,0.17886178861788618,0.16260162601626016,0.00910125740935126,0.014087651551127626,0.22416530413971233,0.19417475728155342
7596,0.41059602649006627,0.3018867924528302,0.1610738255033557,0.05769230769230769,0.19867549668874174,0.169811320754717,0.10970556073783351,0.010760318282651246,0.28661059018201873,0.12045061927209909
7597,0.5,0.6923076923076925,0.35294117647058826,0.5789473684210527,0.4423076923076923,0.5384615384615384,0.19170313176079953,0.35888649658637944,0.6165484828496043,0.6187629504370401
7598,0.5121951219512195,0.3246753246753247,0.25925925925925924,0.19736842105263158,0.3170731707317073,0.18181818181818182,0.14777635864910643,0.10728851040605526,0.4404630540340719,0.2793804251780238
7599,0.3529411764705882,0.49019607843137253,0.10256410256410256,0.21999999999999997,0.21848739495798322,0.23529411764705882,0.07803507069390689,0.1266762277173726,0.2378301440480269,0.3280996747731037
7600,0.24285714285714288,0.6595744680851063,0.043478260869565216,0.41304347826086957,0.14285714285714285,0.5319148936170213,0.008656239711695676,0.14250491233946233,0.18417326161681907,0.32597590566599977
7601,0.303030303030303,0.4186046511627907,0.09230769230769231,0.12598425196850394,0.19696969696969693,0.26356589147286824,0.08132450806463475,0.10009643741382573,0.24491595580030956,0.2825567502986858
7602,0.4473684210526316,0.5333333333333333,0.26666666666666666,0.31901840490797545,0.35526315789473684,0.4,0.17449806648448293,0.19014982735484434,0.37399293693477,0.4507764209256747
7603,0.6212121212121213,0.4550898203592814,0.18461538461538463,0.13333333333333333,0.31818181818181823,0.2994011976047904,0.03628986134667841,0.029185743203284927,0.3173644659151905,0.2412465605244866
7604,0.30952380952380953,0.2222222222222222,0.07317073170731707,0.05714285714285714,0.1904761904761905,0.1388888888888889,0.025646754727539446,0.031545771877979994,0.2601304945054945,0.19608877633568988
7605,0.27419354838709675,0.3770491803278689,0.03278688524590164,0.13333333333333333,0.12903225806451615,0.2950819672131148,0.02014477873907659,0.0592686131080842,0.17995396526469973,0.25689922480620153
7606,0.28985507246376807,0.3098591549295775,0.08955223880597013,0.08695652173913043,0.14492753623188404,0.1971830985915493,0.025281749639974697,0.026144315689989563,0.25118577075098814,0.29049103237095364
7607,0.35294117647058826,0.4516129032258064,0.11940298507462689,0.13114754098360656,0.17647058823529413,0.16129032258064518,0.022655538973176948,0.07180344843678853,0.28224746663551675,0.3041807225140733
7608,0.3893805309734514,0.5052631578947367,0.1981981981981982,0.21505376344086022,0.33628318584070793,0.33684210526315794,0.0574747989114136,0.03363998387433142,0.3223754589874809,0.4101485148514851
7609,0.4230769230769231,0.41290322580645167,0.11688311688311688,0.1568627450980392,0.15384615384615383,0.2580645161290323,0.012491381466405833,0.031032464011884496,0.20807515845236968,0.24405103211009177
7610,0.4732824427480916,0.40384615384615385,0.20155038759689922,0.11764705882352941,0.3053435114503817,0.25,0.09183650330338046,0.10165574353386213,0.42409772911597726,0.24658203125000006
7611,0.6303030303030304,0.7116564417177914,0.40490797546012275,0.4844720496894411,0.5696969696969697,0.6503067484662577,0.2540280520424874,0.35819948541720636,0.6117141302544553,0.7238620903873325
7612,0.2,0.12244897959183673,0.037037037037037035,0.020833333333333332,0.18181818181818182,0.12244897959183673,0.011632465601369744,0.009596773414274161,0.12219959266802444,0.0783157894736842
7613,0.46994535519125685,0.42748091603053434,0.36464088397790057,0.27906976744186046,0.4371584699453552,0.32061068702290074,0.28988724727283827,0.14480875545365038,0.4556891708614099,0.2660392992424242
7614,0.4736842105263158,0.3877551020408163,0.19642857142857142,0.18749999999999997,0.3508771929824561,0.30612244897959184,0.07511951202437216,0.018213206366121913,0.29896307334224126,0.18254537485306715
7615,0.5076923076923077,0.45669291338582674,0.1875,0.15999999999999998,0.3538461538461538,0.33070866141732286,0.07348498842978891,0.07383807915326993,0.39014415028072735,0.34958465189873417
7616,0.43956043956043955,0.5063291139240506,0.2696629213483146,0.3116883116883117,0.37362637362637363,0.4556962025316455,0.14373928004880662,0.20679845323803409,0.40778423772609823,0.4650606469002696
7617,0.5306122448979592,0.5,0.31249999999999994,0.29411764705882354,0.34693877551020413,0.38461538461538464,0.11071576527596068,0.08027541131847257,0.48435254043011444,0.44662609983488105
7618,0.34285714285714286,0.4123711340206186,0.23300970873786409,0.23157894736842108,0.26666666666666666,0.22680412371134018,0.1923735396947251,0.19411009831746046,0.19669632558905917,0.21132271554854382
7619,0.36538461538461536,0.1818181818181818,0.19607843137254902,0.02666666666666667,0.28846153846153844,0.15584415584415584,0.08222552572354329,0.010687966313558969,0.3067555624099129,0.12202551605504589
7620,0.37681159420289856,0.507936507936508,0.23880597014925373,0.26229508196721313,0.34782608695652173,0.380952380952381,0.11117895489854909,0.041819388342048396,0.2707516339869281,0.29813078928393133
7621,0.42990654205607476,0.40322580645161293,0.1523809523809524,0.14754098360655737,0.29906542056074764,0.3225806451612903,0.03582881167776469,0.05919602685461185,0.2930296354794463,0.2665373961218837
7622,0.559322033898305,0.6386554621848739,0.3448275862068966,0.47863247863247865,0.42372881355932207,0.5546218487394957,0.17683904991318938,0.3033037157777803,0.40681169686055213,0.46623733918970817
7623,0.2773722627737227,0.3508771929824562,0.13333333333333333,0.21428571428571425,0.1897810218978102,0.2982456140350877,0.10784756064735967,0.15976522929434117,0.3057195571955719,0.2741757460437842
7624,0.4878048780487804,0.5297297297297298,0.1975308641975309,0.27322404371584696,0.30487804878048774,0.2702702702702703,0.07068168039061615,0.14091006549826648,0.3141154273998299,0.3367483026188167
7625,0.43283582089552236,0.4000000000000001,0.0909090909090909,0.10169491525423728,0.26865671641791045,0.29999999999999993,0.012206421209998092,0.025790577402055922,0.31237281237281234,0.2129770992366412
7626,0.48951048951048953,0.5512820512820512,0.22695035460992907,0.2597402597402597,0.3076923076923077,0.32051282051282054,0.11716093881187084,0.12815562478065895,0.2620546642810621,0.37253904483634215
7627,0.3372093023255814,0.33707865168539325,0.09411764705882353,0.07954545454545453,0.23255813953488372,0.21348314606741572,0.017666259627382056,0.018054761209346074,0.19104559969944584,0.17195767195767195
7628,0.45925925925925926,0.5042016806722688,0.3007518796992481,0.2905982905982906,0.4296296296296297,0.47058823529411764,0.11407608723802366,0.14734110161387862,0.3901777777777778,0.41733697983697976
7629,0.5669291338582677,0.6422018348623852,0.368,0.4112149532710281,0.4094488188976378,0.45871559633027525,0.2708183744140564,0.2882995506674773,0.5050062199509129,0.46731339019982987
7630,0.3508771929824561,0.4302325581395348,0.04733727810650888,0.12941176470588237,0.17543859649122806,0.2558139534883721,0.009388757445521588,0.021626901865296477,0.14908256880733944,0.22040462427745663
7631,0.6179775280898876,0.6405228758169934,0.5340909090909092,0.543046357615894,0.6067415730337078,0.6143790849673203,0.4022294122245818,0.51105461732863,0.5822665196751187,0.586708679802721
7632,0.38181818181818183,0.5098039215686275,0.16666666666666663,0.34,0.27272727272727276,0.4117647058823529,0.12149503131201209,0.20899492523468094,0.3046573359073359,0.4032434801665571
7633,0.5102040816326532,0.5433526011560694,0.23711340206185563,0.24561403508771928,0.3163265306122449,0.300578034682081,0.1690067123016112,0.1752052236409066,0.3333628668695867,0.35534380877792143
7634,0.42201834862385323,0.43636363636363634,0.26168224299065423,0.33333333333333326,0.3853211009174312,0.41818181818181815,0.18559468223735529,0.295854443912438,0.363636748231631,0.3765595463137996
7635,0.3653846153846154,0.4742268041237113,0.196078431372549,0.23157894736842105,0.25000000000000006,0.37113402061855666,0.11310990386432,0.15907005514553244,0.3384789156626506,0.3966663595602236
7636,0.449438202247191,0.21917808219178084,0.27586206896551724,0.056338028169014086,0.3370786516853933,0.136986301369863,0.261664797573597,0.011377874896961234,0.39654915960136844,0.07537688442211055
7637,0.4094488188976378,0.5299145299145299,0.17600000000000002,0.2434782608695652,0.25196850393700787,0.3931623931623932,0.11888678377289852,0.10021830674784657,0.22895715426696778,0.32013439806649685
7638,0.41538461538461535,0.4029850746268656,0.15625,0.09090909090909091,0.276923076923077,0.22388059701492538,0.047765216817459336,0.05175656743037095,0.17173644140141817,0.22471122825639714
7639,0.42553191489361697,0.4,0.1726618705035971,0.15384615384615383,0.28368794326241137,0.2896551724137931,0.10885198093805712,0.11167313932574868,0.4298538551707272,0.399562910846596
7640,0.34782608695652173,0.3829787234042554,0.21238938053097345,0.21739130434782608,0.20869565217391306,0.2765957446808511,0.10419141115005177,0.09261946021058327,0.24929502887610977,0.2777777777777778
7641,0.3116883116883117,0.4227642276422764,0.06578947368421052,0.06611570247933884,0.19480519480519481,0.2276422764227642,0.008374629830171943,0.011016900404738557,0.22628562092393156,0.20453611813798625
7642,0.34146341463414637,0.432,0.1322314049586777,0.22764227642276422,0.26016260162601623,0.35200000000000004,0.06533842093582107,0.12694432319602036,0.20226736431722583,0.3933604351114473
7643,0.3829787234042553,0.30534351145038163,0.12949640287769784,0.046511627906976744,0.19858156028368795,0.1984732824427481,0.05927780998137526,0.008119119905925459,0.3391819428856466,0.150093808630394
7644,0.1443298969072165,0.21238938053097345,0.021052631578947368,0.018018018018018018,0.10309278350515465,0.1592920353982301,0.010207315006472229,0.01001757146410903,0.07128309572301424,0.10999999999999999
7645,0.3582089552238805,0.3418803418803419,0.10606060606060606,0.1217391304347826,0.22388059701492538,0.22222222222222224,0.02640405625866543,0.02914793013893332,0.24763778144648563,0.20000000000000004
7646,0.43956043956043955,0.4197530864197531,0.2247191011235955,0.25316455696202533,0.3736263736263736,0.37037037037037035,0.1457101415038398,0.19840964171960332,0.30488227146814406,0.36390599020356806
7647,0.5942028985507246,0.6486486486486487,0.3823529411764707,0.3972602739726028,0.4057971014492754,0.6081081081081081,0.24338218459022273,0.2538108947244916,0.5358512861665446,0.5732442250372578
7648,0.4666666666666667,0.36697247706422015,0.22033898305084748,0.13084112149532712,0.2833333333333333,0.12844036697247707,0.09210985163597842,0.0704441761909931,0.3519981412639405,0.28095322886989554
7649,0.20952380952380953,0.28846153846153844,0.05825242718446602,0.09803921568627452,0.17142857142857143,0.23076923076923078,0.00985546391537328,0.024165196107975555,0.14248704663212436,0.3089441787598945
7650,0.4426229508196722,0.49122807017543857,0.15000000000000002,0.16071428571428573,0.2950819672131148,0.2982456140350877,0.0779780793964981,0.06552582975679669,0.2711535064476241,0.27777777777777773
7651,0.21359223300970875,0.3818181818181818,0.0,0.18518518518518515,0.0970873786407767,0.30909090909090914,0.005405463811495536,0.13165062476912265,0.1284796573875803,0.32969455588503205
7652,0.5038167938931297,0.5230769230769231,0.248062015503876,0.28125,0.38167938931297707,0.3692307692307692,0.12606127754748048,0.15822625008041405,0.3488888888888889,0.38937669836956523
7653,0.3789473684210526,0.4,0.1075268817204301,0.12048192771084339,0.27368421052631575,0.25882352941176473,0.027940334196587247,0.008675672151578539,0.20423464491362767,0.17874024018766851
7654,0.29473684210526313,0.2926829268292683,0.08602150537634408,0.1,0.21052631578947367,0.1951219512195122,0.05203300368769514,0.06943392713317816,0.15860897448132386,0.10869565217391303
7655,0.2666666666666666,0.562874251497006,0.08290155440414507,0.30303030303030304,0.14358974358974358,0.2754491017964072,0.06419168715490646,0.13124974331708308,0.2241642593597196,0.3686690186322758
7656,0.34188034188034183,0.5842696629213483,0.06956521739130435,0.27586206896551724,0.18803418803418803,0.40449438202247195,0.046399930644467194,0.12681035893234077,0.25192570521917174,0.33340040241448693
7657,0.5196850393700788,0.3492063492063492,0.24,0.12903225806451613,0.33070866141732286,0.2380952380952381,0.11838470240039828,0.027835780992428304,0.4434540307463154,0.31900529697167523
7658,0.5113636363636364,0.528735632183908,0.16091954022988508,0.19767441860465118,0.2727272727272727,0.31034482758620696,0.05859355319609405,0.09481501172230417,0.32837320064922965,0.4148731186052942
7659,0.44604316546762585,0.5161290322580645,0.14598540145985398,0.22950819672131148,0.24460431654676257,0.3548387096774194,0.06425877867952585,0.14220449100863825,0.32619938807523263,0.3758608706640551
7660,0.31683168316831684,0.4109589041095891,0.10101010101010101,0.14084507042253522,0.2772277227722772,0.3835616438356165,0.024617077605116396,0.04293310277963343,0.273314222596255,0.2863367569249922
7661,0.5294117647058825,0.5090909090909091,0.23809523809523808,0.196319018404908,0.28235294117647053,0.2909090909090909,0.11558795147187448,0.05909609654758667,0.24767992459754942,0.22810337320153043
7662,0.5217391304347826,0.547945205479452,0.2893081761006289,0.27777777777777773,0.3850931677018634,0.4246575342465753,0.13730143699915032,0.16995512388959017,0.4135406466601386,0.4922418405564472
7663,0.5736434108527132,0.36974789915966383,0.20472440944881892,0.10256410256410256,0.3100775193798449,0.2184873949579832,0.09271574349074795,0.014734890673119451,0.5227753963745286,0.22589965852377206
7664,0.4727272727272727,0.46706586826347307,0.19631901840490795,0.19393939393939394,0.24242424242424246,0.23952095808383236,0.08562208588386087,0.08381749372482467,0.28307317777815544,0.2621243169398907
