sample_id,PEGASUS_post_rouge1,T5large_post_rouge1,PEGASUS_post_rouge2,T5large_post_rouge2,PEGASUS_post_rougel,T5large_post_rougel,PEGASUS_post_bleu,T5large_post_bleu,PEGASUS_post_meteor,T5large_post_meteor
5101,0.4827586206896552,0.44961240310077516,0.26573426573426573,0.26771653543307083,0.3448275862068966,0.3255813953488372,0.1665562908107103,0.06705074480593014,0.36423760571226005,0.27657369229769724
5102,0.49230769230769234,0.425,0.15873015873015875,0.17948717948717946,0.3384615384615385,0.35000000000000003,0.045579763418418365,0.03184072509309614,0.2340526398960546,0.3152542372881356
5103,0.3711340206185567,0.5227272727272727,0.10526315789473685,0.23255813953488372,0.20618556701030927,0.45454545454545453,0.015337392625044346,0.08807590307622687,0.29595640472727885,0.37162459617064797
5104,0.30872483221476504,0.4193548387096774,0.12244897959183672,0.13114754098360656,0.1879194630872483,0.22580645161290325,0.06684004663590268,0.08048862002869049,0.16303927819316447,0.24369699670501815
5105,0.39603960396039606,0.4660194174757281,0.20202020202020204,0.19801980198019803,0.25742574257425743,0.3300970873786408,0.03066332593587773,0.07252026195490038,0.2336602835279815,0.2531728464591164
5106,0.5054945054945054,0.5063291139240507,0.2247191011235955,0.1818181818181818,0.30769230769230765,0.32911392405063294,0.040655607858153364,0.09722173654869887,0.33738910901504265,0.3331163194444445
5107,0.3137254901960784,0.2831858407079646,0.08,0.01801801801801802,0.19607843137254902,0.17699115044247787,0.01824566391434136,0.004689349246331146,0.182952880859375,0.15541901348352963
5108,0.5294117647058824,0.31034482758620685,0.42424242424242425,0.10714285714285714,0.4999999999999999,0.2413793103448276,0.23219902368812667,0.008639165425740879,0.5563218390804597,0.1394422310756972
5109,0.5961538461538461,0.4367816091954023,0.35294117647058826,0.23529411764705882,0.40384615384615385,0.29885057471264365,0.09495017528261608,0.013743006269987614,0.3550547911646733,0.19107244491422065
5110,0.3809523809523809,0.33663366336633666,0.23300970873786409,0.18181818181818182,0.32380952380952377,0.25742574257425743,0.18524553665393648,0.12874843216342688,0.19308736217133163,0.2234539002862595
5111,0.3846153846153847,0.3829787234042553,0.10526315789473685,0.15217391304347827,0.28205128205128205,0.276595744680851,0.02001442597611853,0.013105036971800979,0.25231366029371016,0.2945335373968592
5112,0.37999999999999995,0.32,0.10204081632653061,0.08163265306122448,0.22000000000000003,0.18000000000000002,0.02624308202742789,0.025073763568333938,0.2715835789653553,0.20818472793781434
5113,0.30927835051546393,0.1839080459770115,0.042105263157894736,0.023529411764705882,0.16494845360824742,0.09195402298850575,0.004000363865291923,0.001058523402177506,0.09146341463414635,0.0742402224047514
5114,0.5454545454545455,0.5648854961832059,0.3230769230769231,0.32558139534883723,0.3333333333333333,0.366412213740458,0.15916543460281232,0.18394440160100559,0.39498550192463533,0.38648526291606417
5115,0.4245283018867924,0.45454545454545453,0.14285714285714285,0.1559633027522936,0.27358490566037735,0.29090909090909095,0.05513788730652759,0.06074065063516329,0.21451017449946527,0.23207664957715277
5116,0.2857142857142857,0.32989690721649484,0.14583333333333331,0.14736842105263157,0.24489795918367346,0.24742268041237112,0.07596247666345637,0.07401568312803569,0.2507687139867186,0.2777653731076675
5117,0.39631336405529954,0.43157894736842106,0.17674418604651165,0.17021276595744683,0.2304147465437788,0.2421052631578947,0.11823364529809535,0.06302259469930903,0.2896625501374871,0.2840213815789474
5118,0.47826086956521735,0.608695652173913,0.15789473684210525,0.39473684210526316,0.23478260869565218,0.44347826086956527,0.03658533351699329,0.18486662352105315,0.22216605520272303,0.3579485397667216
5119,0.6321243523316062,0.5411764705882353,0.39790575916230364,0.33333333333333326,0.40414507772020725,0.3411764705882353,0.28814271295748795,0.16291986152535662,0.5274844426945894,0.36940946031855126
5120,0.3801652892561983,0.3492063492063492,0.1176470588235294,0.14516129032258063,0.2644628099173553,0.28571428571428575,0.08479007521106262,0.06673501428676924,0.2350637052341598,0.18188935363232867
5121,0.31884057971014496,0.22222222222222224,0.11940298507462688,0.05714285714285714,0.20289855072463767,0.1388888888888889,0.01890734271387443,0.014123416972389431,0.19721249425165374,0.13702623906705544
5122,0.37500000000000006,0.39669421487603307,0.1914893617021277,0.2016806722689076,0.27083333333333337,0.2809917355371901,0.11806038833646318,0.10866603607763149,0.28435560882256283,0.35969530307932124
5123,0.4076433121019108,0.47058823529411764,0.14193548387096774,0.16417910447761194,0.267515923566879,0.3088235294117648,0.0702704371095855,0.08460363157483053,0.3277533039647577,0.35106579389056736
5124,0.2142857142857143,0.30630630630630634,0.05797101449275362,0.07339449541284403,0.14285714285714288,0.1801801801801802,0.0077392176410568374,0.013283908610261847,0.11111111111111112,0.19799956512285277
5125,0.41758241758241754,0.4565217391304348,0.20224719101123595,0.15555555555555556,0.3516483516483516,0.3478260869565218,0.11363817415150838,0.044107816663763795,0.23638701319095481,0.39952531645569617
5126,0.3622047244094488,0.3142857142857143,0.08,0.10144927536231883,0.2047244094488189,0.18571428571428575,0.011827626672112835,0.02175349938669048,0.1970043103448276,0.1841895054490758
5127,0.33870967741935487,0.42735042735042733,0.11475409836065574,0.15652173913043477,0.20967741935483872,0.2222222222222222,0.026912992152558907,0.0336193817792619,0.23280556353997,0.28948688619990776
5128,0.34,0.42105263157894735,0.08163265306122448,0.1935483870967742,0.17999999999999997,0.2736842105263158,0.016610240404266407,0.06641899667192702,0.27773046092184367,0.2682715840999241
5129,0.40963855421686746,0.2857142857142857,0.12345679012345678,0.06451612903225806,0.21686746987951808,0.12698412698412698,0.017715562340919037,0.00725539902336999,0.28631153877909465,0.2232179930795848
5130,0.49350649350649356,0.39999999999999997,0.18421052631578946,0.15037593984962405,0.3116883116883117,0.2962962962962963,0.07675089943133775,0.015298958031027881,0.29560944989286136,0.20624007936507935
5131,0.5542168674698796,0.4731182795698925,0.37037037037037035,0.3076923076923077,0.5301204819277109,0.3655913978494624,0.16298445065846595,0.15522447239255394,0.3689185918295996,0.4345082938388626
5132,0.5714285714285714,0.423728813559322,0.2727272727272727,0.17241379310344826,0.4464285714285714,0.3220338983050847,0.17136853786953576,0.07756651108118827,0.3625755857898714,0.30460941773158967
5133,0.24761904761904766,0.24719101123595508,0.019417475728155338,0.022988505747126436,0.15238095238095237,0.1348314606741573,0.00876496357013749,0.005923625523450718,0.14778325123152708,0.11421319796954314
5134,0.5207100591715976,0.4222222222222223,0.34730538922155685,0.1797752808988764,0.378698224852071,0.24444444444444444,0.17941191669037534,0.10738556418239766,0.32067782067782064,0.2578023178678737
5135,0.3773584905660377,0.5656565656565657,0.21153846153846154,0.39175257731958757,0.30188679245283023,0.4444444444444444,0.15143507513230708,0.30164435967120434,0.26707153920028426,0.4491816785311409
5136,0.4827586206896552,0.20338983050847456,0.3928571428571428,0.07017543859649122,0.44827586206896547,0.16949152542372883,0.23009545471284212,0.014019602611153606,0.346245006878491,0.13396420020522176
5137,0.48484848484848486,0.43243243243243246,0.26804123711340205,0.2201834862385321,0.3434343434343434,0.3243243243243243,0.12269212749014126,0.10722896644776936,0.2999911273354121,0.3915722828483245
5138,0.5572139303482587,0.4413793103448275,0.35175879396984927,0.27972027972027974,0.4676616915422886,0.35862068965517246,0.2946726409015014,0.07554759799904305,0.4980472915739888,0.2681479889607745
5139,0.3620689655172414,0.4464285714285714,0.12280701754385966,0.16363636363636364,0.2586206896551724,0.3392857142857143,0.01006279867010102,0.012421455124161915,0.20731971498662174,0.2925633626534089
5140,0.4795321637426901,0.471264367816092,0.2366863905325444,0.2325581395348837,0.32748538011695905,0.3218390804597701,0.06812813996479648,0.06872063787737438,0.2850214568661972,0.28945624259985725
5141,0.43956043956043955,0.28260869565217395,0.1797752808988764,0.04444444444444444,0.30769230769230765,0.17391304347826086,0.09367643512934522,0.005455744729593182,0.28095094239148805,0.11049723756906078
5142,0.3103448275862069,0.2909090909090909,0.07017543859649124,0.07407407407407408,0.20689655172413796,0.18181818181818182,0.07174219068822689,0.029147306112255043,0.1842115511936753,0.18674616228070173
5143,0.5233644859813085,0.5531914893617021,0.3047619047619048,0.2391304347826087,0.4485981308411215,0.425531914893617,0.1868544867001886,0.1383768790978689,0.3465316018739213,0.31833487084870843
5144,0.39669421487603307,0.3689320388349514,0.1680672268907563,0.1782178217821782,0.2975206611570248,0.3106796116504854,0.10051147382872337,0.08315339223684555,0.2810510968200274,0.2311810406737612
5145,0.36190476190476184,0.4554455445544555,0.09708737864077668,0.18181818181818182,0.26666666666666666,0.3168316831683168,0.01082140140332413,0.0628795926629998,0.12355848434925863,0.25419613204974467
5146,0.380952380952381,0.2714285714285714,0.08275862068965517,0.043478260869565216,0.17687074829931973,0.17142857142857143,0.020423031346024478,0.009047039002570761,0.16999427215448823,0.13636002088801744
5147,0.4631578947368421,0.5028571428571429,0.20212765957446807,0.24277456647398846,0.34736842105263155,0.30857142857142855,0.12329355856309988,0.009815669593734522,0.2825531109145511,0.3088716068951852
5148,0.31932773109243695,0.31460674157303375,0.10256410256410255,0.1379310344827586,0.23529411764705882,0.2921348314606741,0.08392634579267177,0.10830818399905853,0.25927762268665727,0.22449679640315096
5149,0.3010752688172043,0.34285714285714286,0.08791208791208792,0.0,0.2150537634408602,0.28571428571428575,0.00939605286422114,0.014400124446705301,0.349690626645603,0.1935483870967742
5150,0.45161290322580644,0.34285714285714286,0.16666666666666666,0.11764705882352941,0.3548387096774193,0.2571428571428572,0.02289835185065093,0.030744212557072603,0.33736707004033745,0.3034855769230769
5151,0.4027777777777778,0.33027522935779824,0.09859154929577464,0.09345794392523366,0.25,0.2201834862385321,0.03265198980348664,0.016150374341465153,0.19746175637393773,0.12667660208643813
5152,0.37777777777777777,0.5964912280701754,0.22727272727272727,0.2857142857142857,0.24444444444444446,0.42105263157894735,0.141751711207621,0.13027319690770342,0.2958412467154044,0.4906790597098214
5153,0.3673469387755102,0.4462809917355372,0.0625,0.18487394957983194,0.20408163265306126,0.24793388429752067,0.014961258582613731,0.08724562123777478,0.24970530451866402,0.2803964411913825
5154,0.33684210526315794,0.5294117647058824,0.06451612903225808,0.24242424242424246,0.21052631578947367,0.4411764705882353,0.02534246942284521,0.1834286081446057,0.2855504240997314,0.44912329045264027
5155,0.5272727272727273,0.41999999999999993,0.29629629629629634,0.24489795918367344,0.3090909090909091,0.24,0.20022731482704875,0.13567560916740307,0.3007667824074074,0.2467832415749082
5156,0.5967741935483871,0.5675675675675674,0.3442622950819672,0.3424657534246575,0.46774193548387094,0.48648648648648646,0.20381862918882732,0.13062817697017426,0.39949169287610053,0.40118885660484965
5157,0.38834951456310685,0.1935483870967742,0.2772277227722772,0.06666666666666667,0.36893203883495146,0.16129032258064516,0.15551425869600957,0.006369515890794715,0.39206544746710953,0.11618225855283076
5158,0.5507246376811594,0.41726618705035967,0.4117647058823529,0.26277372262773724,0.44927536231884063,0.37410071942446044,0.31437246502898186,0.17749701486010339,0.4571456246939357,0.2648605129398984
5159,0.4732142857142857,0.34517766497461927,0.13513513513513514,0.06153846153846155,0.20535714285714288,0.15228426395939088,0.03477385654191395,0.006078013608879834,0.2146127894426124,0.14730984669194316
5160,0.33333333333333337,0.4516129032258065,0.04411764705882353,0.26229508196721313,0.17391304347826086,0.3709677419354839,0.008256235788774866,0.09092556768244066,0.17965732694592984,0.28705177111716623
5161,0.33599999999999997,0.23529411764705882,0.13008130081300812,0.05128205128205127,0.256,0.13445378151260504,0.046777714885973154,0.0035811531304857525,0.17104194752771054,0.08486562942008485
5162,0.5168539325842696,0.45238095238095244,0.2840909090909091,0.14457831325301204,0.38202247191011235,0.21428571428571427,0.14256111690936088,0.014837915747379207,0.36869929021414494,0.17332287270357497
5163,0.3820224719101123,0.5333333333333333,0.18390804597701152,0.25,0.2696629213483146,0.35555555555555557,0.11835581533042372,0.15435522972060653,0.2908986175115207,0.4094146322885326
5164,0.5,0.4197530864197531,0.3548387096774193,0.20253164556962025,0.40625000000000006,0.22222222222222224,0.16369893867773447,0.016936921942561224,0.28878394332939794,0.24340541152496323
5165,0.47500000000000003,0.43373493975903615,0.20512820512820512,0.1728395061728395,0.45,0.3132530120481927,0.047278189406204624,0.018076465180697117,0.34769463340891915,0.2759593503538141
5166,0.5873015873015873,0.5517241379310344,0.24193548387096775,0.2982456140350877,0.3333333333333333,0.4482758620689655,0.1405194460666324,0.06985083855214187,0.4182578650663757,0.40333242931724184
5167,0.5945945945945946,0.6851851851851852,0.44036697247706424,0.5471698113207548,0.5945945945945946,0.6666666666666666,0.24718598800077798,0.3967275404404102,0.4199623352165725,0.5300707547169811
5168,0.6551724137931034,0.6728971962616822,0.5614035087719298,0.5714285714285713,0.5862068965517241,0.6542056074766356,0.4279527914000696,0.32165023583215996,0.5923643425054043,0.5678718170423545
5169,0.43137254901960786,0.4545454545454546,0.18,0.20930232558139533,0.35294117647058826,0.29545454545454547,0.035289356801545615,0.015960821227376982,0.3576923076923077,0.35025951557093427
5170,0.5510204081632653,0.5504587155963302,0.3958333333333333,0.37383177570093457,0.4693877551020408,0.47706422018348627,0.23655150598089925,0.23482375784983361,0.3976026936026936,0.4310590501272591
5171,0.4915254237288136,0.5686274509803921,0.2758620689655172,0.32,0.30508474576271183,0.4117647058823529,0.20727022076426313,0.0755004903590197,0.40663748287611085,0.3939153785378101
5172,0.4444444444444445,0.4731182795698925,0.2531645569620253,0.21978021978021978,0.4197530864197531,0.34408602150537637,0.12702138392516765,0.030795337097653273,0.240019347397403,0.3216367359798362
5173,0.4739884393063584,0.34782608695652173,0.14035087719298245,0.0769230769230769,0.24277456647398848,0.21739130434782608,0.01784432496403039,0.012867286569501616,0.24647679539931439,0.18601348654888317
5174,0.5308641975308642,0.6466165413533835,0.225,0.366412213740458,0.24691358024691362,0.5112781954887218,0.0684064983252884,0.19442024271929906,0.3369063290492122,0.46387285473312795
5175,0.4800000000000001,0.3453237410071942,0.22448979591836732,0.11678832116788321,0.36,0.2589928057553957,0.08506692444462885,0.08078216237698396,0.31212597461694064,0.19672232974160478
5176,0.3206106870229008,0.3366336633663366,0.18604651162790697,0.1212121212121212,0.2900763358778626,0.25742574257425743,0.0783551530487179,0.059958178578022756,0.3538396860986546,0.2557842548076923
5177,0.30952380952380953,0.4130434782608696,0.09756097560975609,0.1333333333333333,0.23809523809523808,0.2608695652173913,0.021213618077937587,0.015108427577461822,0.14103926330702288,0.24752717486281503
5178,0.5955056179775281,0.47244094488188976,0.2727272727272727,0.176,0.32584269662921345,0.23622047244094488,0.1408791218499638,0.009467332207330743,0.4159356370619885,0.30134742034568923
5179,0.44961240310077516,0.3823529411764707,0.23622047244094488,0.1343283582089552,0.31007751937984496,0.25,0.14694106251955755,0.03014375529127181,0.34728365148349,0.28615384615384615
5180,0.43749999999999994,0.391304347826087,0.1702127659574468,0.1111111111111111,0.31250000000000006,0.2391304347826087,0.12683690830851335,0.08648443887945453,0.33206412825651305,0.2584175084175084
5181,0.4578313253012048,0.35000000000000003,0.19753086419753088,0.1282051282051282,0.2891566265060241,0.225,0.10803037806157055,0.022731892986520317,0.3054448871181939,0.18197048549226488
5182,0.5354330708661418,0.46153846153846156,0.17600000000000002,0.18439716312056742,0.22047244094488191,0.26573426573426573,0.015826994963004874,0.029722767816870322,0.28265161907137215,0.25991867238158045
5183,0.4216867469879518,0.4585987261146497,0.2560975609756098,0.28387096774193543,0.3253012048192771,0.3439490445859873,0.22240315213267906,0.14666622124233492,0.311130887185104,0.3169345011753319
5184,0.30927835051546393,0.3106796116504854,0.06315789473684211,0.039603960396039604,0.20618556701030927,0.1941747572815534,0.045533680706662506,0.010116406342745514,0.1739209615734839,0.15455246913580248
5185,0.5393258426966293,0.5045045045045046,0.2988505747126437,0.23853211009174313,0.42696629213483145,0.37837837837837834,0.11414043495560758,0.10242416637533897,0.35888451075873273,0.30631963324271017
5186,0.4464285714285715,0.4358974358974359,0.16363636363636364,0.2368421052631579,0.30357142857142855,0.358974358974359,0.07833560495977583,0.07633567380580784,0.3870333373176465,0.3505290495603455
5187,0.38554216867469876,0.22857142857142856,0.09876543209876543,0.0,0.19277108433734938,0.11428571428571428,0.07043279679054255,0.006968780111883688,0.2535712151096766,0.07853403141361257
5188,0.6086956521739131,0.48739495798319327,0.36764705882352944,0.23931623931623933,0.44927536231884063,0.3865546218487395,0.18137253976123768,0.042044703301605126,0.34961031132375486,0.2596369547837851
5189,0.42105263157894735,0.30107526881720426,0.19642857142857142,0.10989010989010989,0.3157894736842105,0.2580645161290323,0.14436363474062536,0.04043889767039662,0.29045245398773006,0.17658227848101266
5190,0.29687499999999994,0.3106796116504854,0.126984126984127,0.09900990099009901,0.25,0.23300970873786406,0.06635463217046093,0.004389428528532825,0.2659711075441413,0.15128764904031372
5191,0.6727272727272728,0.5981308411214953,0.5740740740740741,0.39999999999999997,0.4,0.3925233644859813,0.3906569120659765,0.21533605806169098,0.5450689167595902,0.4054140038733948
5192,0.4327485380116959,0.33043478260869563,0.07100591715976332,0.035398230088495575,0.19883040935672516,0.20869565217391303,0.009622195145857597,0.007248721895064439,0.2536990760860818,0.13232353199718708
5193,0.5633802816901408,0.7204968944099379,0.4428571428571429,0.4528301886792453,0.5070422535211268,0.5962732919254657,0.2006427505391097,0.2412414613523388,0.33386117709158086,0.4827470143254263
5194,0.3461538461538462,0.43956043956043955,0.15686274509803924,0.2696629213483146,0.30769230769230765,0.43956043956043955,0.062023102474514306,0.13798857598488057,0.19761284722222222,0.35908791834613324
5195,0.6086956521739131,0.515625,0.4070796460176991,0.2380952380952381,0.4173913043478261,0.28125,0.2585742885520405,0.11588952814536925,0.34363772014214755,0.2457757296466974
5196,0.4132231404958678,0.4186046511627907,0.18487394957983191,0.1732283464566929,0.2809917355371901,0.29457364341085274,0.11909976452145507,0.06664285541527225,0.37380842911877393,0.4304127666104035
5197,0.3565891472868217,0.32,0.06299212598425197,0.08130081300813008,0.20155038759689922,0.208,0.03188753351197933,0.052978348665768824,0.2142829514833486,0.24146643529607986
5198,0.39436619718309857,0.4923076923076923,0.10000000000000002,0.15625,0.16901408450704225,0.23076923076923075,0.06155141298038257,0.059731307984915674,0.22575410462008402,0.22960050482986263
5199,0.5986394557823129,0.5510204081632654,0.38620689655172413,0.375,0.5170068027210885,0.4693877551020409,0.2220918185562463,0.2071240304813756,0.5735185640521269,0.3626016260162601
5200,0.7485380116959064,0.8813559322033899,0.6627218934911242,0.822857142857143,0.7017543859649122,0.8700564971751412,0.5393565970168556,0.6083213787940849,0.6133013911215038,0.7950400910220693
5201,0.44943820224719105,0.3541666666666667,0.18390804597701146,0.06382978723404256,0.20224719101123595,0.18749999999999997,0.06000898123005891,0.005104150254989378,0.16419202661431065,0.10344827586206895
5202,0.37410071942446044,0.34693877551020413,0.08759124087591241,0.020833333333333332,0.1726618705035971,0.20408163265306126,0.01788814130747336,0.011639101870847445,0.3107985865724382,0.19844209288653733
5203,0.5079365079365079,0.29126213592233013,0.1935483870967742,0.039603960396039604,0.36507936507936506,0.1553398058252427,0.033207846619197484,0.004806990637197528,0.2665000979815794,0.08836524300441825
5204,0.6607142857142857,0.7301587301587302,0.6363636363636364,0.6774193548387097,0.6607142857142857,0.7301587301587302,0.2861174883212346,0.3521549527569253,0.46353072208175405,0.5355463347164592
5205,0.575,0.2535211267605634,0.28205128205128205,0.05797101449275362,0.27499999999999997,0.14084507042253522,0.1620384468018578,0.013565907333537271,0.5351700496563736,0.222089552238806
5206,0.3076923076923077,0.42647058823529416,0.09375000000000001,0.16417910447761194,0.15384615384615385,0.27941176470588236,0.06936970408614308,0.06126451762023094,0.23460960960960964,0.38421168671361355
5207,0.6153846153846154,0.576271186440678,0.46808510638297873,0.3793103448275862,0.41958041958041953,0.4406779661016949,0.3206349077089747,0.2619472400132835,0.5976751595050339,0.46968653944672134
5208,0.3913043478260869,0.21276595744680848,0.11111111111111112,0.043478260869565216,0.2173913043478261,0.14893617021276595,0.016574942413614326,0.005632312103304779,0.206485260770975,0.08163265306122448
5209,0.41025641025641024,0.2933333333333334,0.1842105263157895,0.10958904109589042,0.23076923076923078,0.18666666666666668,0.05026370862705919,0.01835715308900808,0.3308302808302809,0.20609418282548472
5210,0.5806451612903226,0.6280991735537191,0.47540983606557374,0.5378151260504201,0.5645161290322581,0.6280991735537191,0.3086019877240339,0.3066475539558127,0.5513287329320217,0.6467874942045316
5211,0.4181818181818182,0.4897959183673469,0.18518518518518517,0.29166666666666663,0.2545454545454545,0.40816326530612246,0.07167282492261375,0.16767268532226445,0.31224489795918364,0.40337599208784736
5212,0.43478260869565216,0.40816326530612246,0.11952191235059763,0.09876543209876543,0.19762845849802368,0.1877551020408163,0.013174493101857717,0.021679004555897257,0.16023123486682808,0.14587287632530077
5213,0.3956043956043956,0.5,0.11235955056179774,0.0975609756097561,0.26373626373626374,0.2619047619047619,0.02046047720466184,0.0157340788398049,0.2739114917915774,0.2774765003615329
5214,0.7692307692307692,0.4375,0.5294117647058824,0.2978723404255319,0.5192307692307693,0.3541666666666667,0.40373540186042856,0.1469483941004804,0.6269059918644405,0.3487328997533079
5215,0.4050632911392405,0.4186046511627907,0.12987012987012989,0.11904761904761907,0.27848101265822783,0.2558139534883721,0.03749108806103333,0.033695643353416654,0.23236231224396903,0.21254197881684317
5216,0.5106382978723404,0.3617021276595745,0.3043478260869565,0.15217391304347824,0.2765957446808511,0.3191489361702128,0.20179857239901627,0.08595159605503211,0.3770458678520913,0.2540313673514469
5217,0.39999999999999997,0.4697986577181208,0.1437908496732026,0.1904761904761905,0.25806451612903225,0.24161073825503354,0.07339825834790396,0.09516652907947479,0.29374290936341124,0.2824368040660593
5218,0.4107142857142857,0.41666666666666663,0.16363636363636364,0.19148936170212766,0.3214285714285714,0.3333333333333333,0.13482410653211954,0.04478260239992327,0.3131583211797116,0.2756581260210518
5219,0.7362637362637361,0.6171428571428572,0.5888888888888889,0.48554913294797686,0.6593406593406593,0.5828571428571429,0.48992968067798226,0.3032059049777867,0.5798483206933912,0.39781184950015913
5220,0.581081081081081,0.4666666666666667,0.3287671232876712,0.2027027027027027,0.4189189189189189,0.3466666666666667,0.22360909734424847,0.15114007438781366,0.352488937126206,0.31520328719723184
5221,0.2857142857142857,0.267515923566879,0.05780346820809249,0.05161290322580646,0.16,0.16560509554140126,0.03375043326441794,0.005289283292971607,0.17580340264650282,0.13312920268972142
5222,0.42105263157894735,0.2526315789473684,0.2545454545454545,0.04301075268817204,0.3508771929824561,0.1263157894736842,0.2399618302212038,0.004776020403411886,0.3510676156583631,0.17295597484276728
5223,0.47540983606557374,0.6099290780141844,0.23333333333333334,0.34532374100719426,0.3770491803278688,0.43971631205673756,0.13969247950254032,0.1919704137620884,0.3612337164750957,0.49580862645762563
5224,0.49350649350649345,0.2988505747126437,0.23999999999999996,0.09411764705882353,0.33766233766233766,0.20689655172413793,0.11110969989860409,0.014385671495255964,0.35210526315789475,0.2048103411739775
5225,0.40366972477064217,0.38202247191011235,0.16822429906542055,0.1379310344827586,0.33027522935779813,0.31460674157303375,0.09991953056520148,0.05683407701077803,0.3907004336797316,0.2640036730945822
5226,0.5333333333333334,0.5833333333333333,0.40909090909090906,0.3829787234042554,0.48888888888888893,0.47916666666666663,0.188920547471888,0.10213822139326592,0.3296251322025931,0.3751947348964934
5227,0.38848920863309355,0.4122137404580153,0.20437956204379562,0.15503875968992245,0.2302158273381295,0.22900763358778628,0.12521076693917998,0.06341439370010009,0.2634785733256261,0.21430146132527084
5228,0.2524271844660194,0.27956989247311825,0.0198019801980198,0.0879120879120879,0.13592233009708737,0.19354838709677416,0.005158422789299134,0.01183244162268202,0.10695187165775401,0.1248685199098422
5229,0.6981132075471698,0.5504587155963302,0.5,0.3177570093457944,0.6415094339622641,0.44036697247706424,0.34972364232823244,0.10581120606679253,0.5378388994500849,0.3547791778032328
5230,0.49079754601226994,0.5100671140939598,0.3105590062111801,0.32653061224489793,0.3558282208588957,0.3892617449664429,0.24102962128005317,0.24685080395907683,0.4107501006929317,0.4407109472468949
5231,0.4475524475524475,0.5853658536585366,0.3120567375886525,0.41322314049586784,0.26573426573426573,0.3089430894308943,0.17730783257319543,0.2521029769734316,0.36694594594594593,0.42163056402833066
5232,0.5695364238410596,0.5954198473282444,0.3624161073825503,0.3875968992248062,0.35761589403973515,0.48854961832061067,0.265557902548915,0.24897079402346492,0.5067048122065728,0.49323735243526
5233,0.28571428571428575,0.30612244897959184,0.05454545454545455,0.08333333333333334,0.14285714285714288,0.14285714285714285,0.013060366131372559,0.009982181268076125,0.19258197985197367,0.1408625530749212
5234,0.6122448979591836,0.36,0.39583333333333326,0.16326530612244897,0.46938775510204084,0.20000000000000004,0.2717953066089488,0.01565326219736101,0.43028552643937257,0.1855661365877712
5235,0.4428571428571429,0.4262295081967213,0.20289855072463767,0.16666666666666666,0.2571428571428571,0.2950819672131148,0.10503520619781347,0.038311958009255034,0.32986052129928467,0.26930718954248367
5236,0.38509316770186336,0.40259740259740256,0.06289308176100629,0.09210526315789475,0.21118012422360247,0.2077922077922078,0.01049394191702889,0.027799854480745016,0.21676515903313573,0.23422392774354722
5237,0.44961240310077516,0.49523809523809526,0.2204724409448819,0.19417475728155342,0.34108527131782945,0.34285714285714286,0.12806452151569422,0.10507972048498805,0.39242895204262884,0.34508348794063076
5238,0.2926829268292683,0.304635761589404,0.1322314049586777,0.05369127516778524,0.16260162601626016,0.18543046357615892,0.010102571548925559,0.011174025409150553,0.15974057810368344,0.16423845759140585
5239,0.5039370078740159,0.5039370078740159,0.384,0.384,0.4724409448818898,0.4724409448818898,0.2975408269469518,0.24454719207500944,0.3768038673085499,0.3768038673085499
5240,0.4776119402985075,0.431578947368421,0.21105527638190957,0.18085106382978722,0.34825870646766166,0.30526315789473685,0.08219804630058164,0.036521517776357995,0.2676987557943951,0.19926945847591113
5241,0.543859649122807,0.4782608695652174,0.3571428571428571,0.25,0.3859649122807018,0.34782608695652173,0.15932927780924172,0.07433176752110494,0.3671785150078989,0.3056748894472814
5242,0.5521472392638037,0.4487179487179487,0.2236024844720497,0.24675324675324675,0.2576687116564417,0.37179487179487175,0.1270925574288173,0.18431212755949197,0.36710900119617224,0.3884247064326333
5243,0.3090909090909091,0.4173913043478261,0.14814814814814814,0.2654867256637168,0.21818181818181817,0.2434782608695652,0.042741179521342085,0.09428410144728439,0.16062340966921118,0.20625484325718518
5244,0.4587155963302752,0.5142857142857142,0.16822429906542055,0.25242718446601947,0.3486238532110092,0.419047619047619,0.03468326815138337,0.04798483279957998,0.439408866995074,0.5085682697622995
5245,0.6105263157894737,0.4418604651162791,0.3440860215053763,0.23809523809523814,0.5473684210526316,0.4186046511627907,0.15620120905682253,0.03600755572329997,0.4697217893909732,0.2776062252964427
5246,0.3098591549295775,0.36363636363636365,0.11594202898550723,0.10666666666666667,0.22535211267605634,0.23376623376623376,0.015050364370258192,0.007517070915130241,0.17738958890161638,0.1470908355878969
5247,0.46296296296296297,0.44897959183673475,0.22641509433962265,0.16666666666666666,0.3333333333333333,0.22448979591836737,0.1142393393630384,0.014387717118718155,0.24970720720720718,0.2248182597377861
5248,0.48611111111111105,0.5299145299145299,0.32394366197183105,0.34782608695652173,0.43055555555555547,0.4615384615384615,0.1783843950853693,0.1760346367776642,0.6019221581029213,0.5585430367152807
5249,0.45226130653266333,0.4491978609625668,0.18274111675126903,0.2054054054054054,0.22110552763819094,0.19251336898395724,0.07355682883980592,0.09549572927849062,0.3029257279540502,0.2306004036326943
5250,0.28571428571428575,0.16438356164383564,0.08823529411764705,0.028169014084507043,0.19999999999999998,0.136986301369863,0.0712416663300337,0.012963269201118992,0.22211796246648796,0.12721268878904346
5251,0.4042553191489362,0.4660194174757282,0.1956521739130435,0.21782178217821782,0.2765957446808511,0.3300970873786408,0.02770603772081143,0.012700144857595493,0.25951557093425603,0.3824168255986439
